Plate	Well	Row	Column	Genes	Well Name	Number of Cells selected	Intensity Nucleus - Mean per Well	Nucleus Area [um_] - Mean per Well	Nucleus Roundness - Mean per Well	Cell Area [um_] - Mean per Well	Cell  Roundness - Mean per Well	Cell Width [um] - Mean per Well	Cell Length [um] - Mean per Well	Cell Width to Length Ratio - Mean per Well	Nucleus  Width [um] - Mean per Well	Nucleus Length [um] - Mean per Well	Nucleus Width to Length Ratio - Mean per Well	Cytoplasm Area [um_] - Mean per Well	Cytoplasm Roundness - Mean per Well	Cytoplasm Width [um] - Mean per Well	Cytoplasm Length [um] - Mean per Well	Cytoplasm  Width to Length Ratio - Mean per Well	Membrane Region (Protrusions Area) [um_] - Mean per Well	Nuclear Region YAP/TAZ - Mean per Well	Ring Region YAP/TAZ  - Mean per Well	Whole cell YAP/TAZ - Mean per Well	Cytoplasmic YAP/TAZ   - Mean per Well	Eroded Nuclear Region YAP/TAZ  - Mean per Well	Nuclear Region YAP/TAZ to Ring Region YAP/TAZ Ratio  - Mean per Well	Log10 of Nuclear Region YAP/TAZ to Ring Region YAP/TAZ Ratio  - Mean per Well	Cell Area to Whole Cell YAP/TAZ   Ratio - Mean per Well	Eroded Nuclear Region YAP/TAZ to Ring Region YAP/TAZ Ratio - Mean per Well	Nuclear  Intensity to Nuclear Area Ratio - Mean per Well	Log10 of Eroded Nuclear Region YAP/TAZ to Ring Region YAP/TAZ Ratio - Mean per Well	Nuclear Region YAP/TAZ to Nuclear Area Ratio - Mean per Well	Nuclear Area to Whole Cell YAP/TAZ  - Mean per Well	Cytoplasm SER Spot 0 px  Tubulin - Mean per Well	Cytoplasm SER Hole 0 px  Tubulin - Mean per Well	Cytoplasm SER Edge 0 px  Tubulin  - Mean per Well	Cytoplasm SER Ridge 0 px  Tubulin  - Mean per Well	Cytoplasm SER Valley  0 px Tubulin  - Mean per Well	Cytoplasm SER Saddle 0 px Tubulin  - Mean per Well	Cytoplasm SER Bright 0 px  Tubulin  - Mean per Well	Cytoplasm SER Dark 0 px  Tubulin - Mean per Well	Cytoplasm SER Spot 1px  Tubulin  - Mean per Well	Cytoplasm SER Hole 1px  Tubulin - Mean per Well	Cytoplasm SER Edge 1px  Tubulin  - Mean per Well	Cytoplasm SER Ridge 1px  Tubulin  - Mean per Well	Cytoplasm SER Valley 1px  Tubulin  - Mean per Well	Cytoplasm SER Saddle 1px  Tubulin  - Mean per Well	Cytoplasm SER Bright 1px  Tubulin  - Mean per Well	Cytoplasm SER Dark 1px  Tubulin  - Mean per Well	Cytoplasm Haralick Correlation 1px  Tubulin - Mean per Well	Cytoplasm Haralick Contrast 1px  Tubulin  - Mean per Well	Cytoplasm Haralick Sum Variance 1px  Tubulin  - Mean per Well	Cytoplasm Haralick Homogeneity 1px  Tubulin - Mean per Well	Cytoplasm Gabor Actin Min - Mean per Well	Cytoplasm Gabor Actin Max - Mean per Well	Nucleus SER Spot 0 px Hoechst - Mean per Well	Nucleus SER Hole 0 px Hoechst - Mean per Well	Nucleus SER Edge 0 px Hoechst- Mean per Well	Nucleus SER Ridge 0 px Hoechst  - Mean per Well	Nucleus SER Valley 0 px Hoechst  - Mean per Well	Nucleus SER Saddle 0 px  Hoechst - Mean per Well	Nucleus SER Bright 0 px Hoechst - Mean per Well	Nucleus SER Dark 0 px Hoechst  - Mean per Well	Nucleus SER Spot 0 px Tubulin - Mean per Well	Nucleus SER Hole 0 px Tubulin  - Mean per Well	Nucleus SER Edge 0 px Tubulin  - Mean per Well	Nucleus SER Ridge 0 px Tubulin - Mean per Well	Nucleus SER Valley 0 px Tubulin - Mean per Well	Nucleus SER Saddle 0 px Tubulin  - Mean per Well	Nucleus SER Bright 0 px Tubulin  - Mean per Well	Nucleus SER Dark 0 px Tubulin - Mean per Well	Nucleus SER Spot 1 px Tubulin - Mean per Well	Nucleus SER Hole 1 px Tubulin  - Mean per Well	Nucleus SER Edge 1 px Tubulin  - Mean per Well	Nucleus SER Ridge 1 px Tubulin  - Mean per Well	Nucleus SER Valley 1 px Tubulin  - Mean per Well	Nucleus SER Saddle 1 px Tubulin  - Mean per Well	Nucleus SER Bright 1 px Tubulin  - Mean per Well	Nucleus SER Dark 1 px Tubulin - Mean per Well	Nucleus SER Spot 1 px Actin  - Mean per Well	Nucleus SER Hole 1 px Actin  - Mean per Well	Nucleus SER Edge 1 px Actin  - Mean per Well	Nucleus SER Ridge 1 px Actin  - Mean per Well	Nucleus SER Valley 1 px Actin  - Mean per Well	Nucleus SER Saddle 1 px Actin  - Mean per Well	Nucleus SER Bright 1 px Actin  - Mean per Well	Nucleus SER Dark 1 px Actin  - Mean per Well	Nucleus Haralick Correlation 1 px Tubulin  - Mean per Well	Nucleus Haralick Contrast 1 px Tubulin  - Mean per Well	Nucleus Haralick Sum Variance 1 px Tubulin  - Mean per Well	Nucleus Haralick Homogeneity 1 px Tubulin  - Mean per Well	Nucleus Haralick Correlation 1 px Actin - Mean per Well	Nucleus Haralick Contrast 1 px Actin  - Mean per Well	Nucleus Haralick Sum Variance 1 px Actin  - Mean per Well	Nucleus Haralick Homogeneity 1 px Actin  - Mean per Well	Cytoplasm SER Spot 0 px Actin - Mean per Well	Cytoplasm SER Hole 0 px Actin - Mean per Well	Cytoplasm SER Edge 0 px Actin - Mean per Well	Cytoplasm SER Ridge 0 px Actin - Mean per Well	Cytoplasm SER Valley 0 px Actin - Mean per Well	Cytoplasm SER Saddle 0 px Actin - Mean per Well	Cytoplasm SER Bright 0 px Actin - Mean per Well	Cytoplasm SER Dark 0 px Actin - Mean per Well	Nucleus SER Spot 1 px Hoechst  - Mean per Well	Nucleus SER Hole 1 px Hoechst - Mean per Well	Nucleus SER Edge 1 px Hoechst - Mean per Well	Nucleus SER Ridge 1 px  Hoechst- Mean per Well	Nucleus SER Valley 1 px  Hoechst - Mean per Well	Nucleus SER Saddle 1 px  Hoechst - Mean per Well	Nucleus SER Bright 1 px  Hoechst - Mean per Well	Nucleus SER Dark 1 px Hoechst - Mean per Well	Cytoplasm SER Spot 1 px Actin   - Mean per Well	Cytoplasm SER Hole 1 px Actin   - Mean per Well	Cytoplasm SER Edge 1 px Actin   - Mean per Well	Cytoplasm SER Ridge 1 px Actin   - Mean per Well	Cytoplasm SER Valley 1 px Actin   - Mean per Well	Cytoplasm SER Saddle 1 px Actin   - Mean per Well	Cytoplasm SER Bright 1 px Actin   - Mean per Well	Cytoplasm SER Dark 1 px Actin   - Mean per Well	Nucleus SER Spot 0 px Actin  - Mean per Well	Nucleus SER Hole 0 px Actin  - Mean per Well	Nucleus SER Edge 0 px Actin  - Mean per Well	Nucleus SER Ridge 0 px Actin  - Mean per Well	Nucleus SER Valley 0 px Actin  - Mean per Well	Nucleus SER Saddle 0 px Actin  - Mean per Well	Nucleus SER Bright 0 px Actin  - Mean per Well	Nucleus SER Bright 0 px Dark  - Mean per Well	Membrane Region 1 Area [px_] - Mean per Well	Membrane Region 2 Area [px_] - Mean per Well	Neighbour Fraction - Mean per Well	Number of cells classified as Spindly	Number of cells classified as Large	Number of cells classified as Triangular	Number of cells classified as Fan	"Number of cells classified as Small, round."	Number of Analyzed Fields										
MDA-MB-231_ONTARGETPlus_1A	A1	1	1	500	A01	53	587.034	135.672	0.798042	937.978	0.720849	19.7025	43.2074	0.471139	8.4643	15.2419	0.563219	802.305	0.450937	13.3516	40.1936	0.345054	401.074	48.4065	37.4437	32.7432	29.1206	52.0339	1.39895	0.124136	95.5425	1.48854	4.84795	0.148603	0.41148	6.05188	0.079993	0.136893	0.369171	0.11076	0.270505	0.103372	0.16652	0.362493	0.0184081	0.0158756	0.229624	0.0422227	0.070297	0.041929	0.0534038	0.0777974	0.742919	0.153055	0.946201	0.31927	0.00492115	0.0360092	0.146303	0.131573	0.229129	0.124973	0.107131	0.071239	0.235653	0.208138	0.0668054	0.178166	0.233027	0.0888267	0.171751	0.0822598	0.135933	0.304117	0.0107076	0.031743	0.141915	0.0279371	0.0431394	0.0306834	0.0341027	0.0650281	0.0179516	0.0294253	0.151717	0.0323973	0.0697242	0.0470458	0.0440528	0.0871671	0.720087	0.110203	0.155465	0.33815	0.654378	0.420421	0.27795	0.33197	0.111788	0.242287	0.362616	0.127959	0.336591	0.132853	0.21022	0.50921	0.0284474	0.00491541	0.149406	0.0415118	0.0138228	0.029789	0.0609148	0.0163348	0.0217205	0.0262777	0.187488	0.0510697	0.066204	0.048869	0.0642657	0.0815227	0.146303	0.131573	0.229129	0.124973	0.107131	0.071239	0.235653	0.208138	215.125	201.969	0.530294	0	2	16	0	22	28							16	0	22	28
MDA-MB-231_ONTARGETPlus_1A	A2	1	2	500	A02	94	127.832	162.641	0.608561	1995.4	0.547321	24.9922	60.6826	0.423896	6.11347	12.9307	0.441762	1832.76	0.427186	20.1938	57.8033	0.385653	1055.5	14.0861	12.6031	11.7099	10.8329	15.4168	1.06243	0.0231952	346.112	1.08051	0.93592	0.0289956	0.165101	26.7249	0.147535	0.289656	0.283002	0.162668	0.276936	0.136009	0.271261	0.494517	0.0213094	0.0166063	0.115673	0.0363178	0.0411394	0.0403774	0.0502675	0.0509353	0.303225	0.156482	0.0959036	0.255674	0.0101449	0.0717538	0.290751	0.504559	0.298486	0.229019	0.272492	0.133707	0.45193	0.681705	0.145252	0.333005	0.275214	0.152882	0.28626	0.140081	0.259842	0.538721	0.0201751	0.0230665	0.108685	0.0333513	0.0438345	0.0433396	0.0467504	0.0583912	0.0288828	0.0372624	0.138903	0.0454266	0.0700231	0.0584139	0.0647394	0.0937897	0.372394	0.196549	0.14828	0.249083	0.326725	0.719767	0.311498	0.29072	0.209115	0.638215	0.458643	0.205256	0.623713	0.196319	0.362323	1.10075	0.0282894	0.0111979	0.0936101	0.0404627	0.0225228	0.0375303	0.0598824	0.0293687	0.0267223	0.0368978	0.141685	0.0459793	0.0685264	0.0563711	0.0634709	0.0922889	0.290751	0.504559	0.298486	0.229019	0.272492	0.133707	0.45193	0.681705	229.787	226.011	0.49738	0	0	49	1	12	28							49	1	12	28
MDA-MB-231_ONTARGETPlus_1A	A3	1	3	Cells	A03	834	970.516	135.691	0.922424	578.46	0.749328	16.8582	40.1179	0.456425	9.45859	15.3692	0.628238	442.768	0.42725	11.1382	37.7352	0.31418	206.849	98.1579	63.6974	58.4398	44.672	105.329	1.5935	0.190495	11.0864	1.71081	8.1982	0.219712	0.814109	2.50853	0.0476738	0.0817375	0.363161	0.086261	0.234872	0.082008	0.117202	0.284237	0.0148514	0.0161179	0.249424	0.0438219	0.0693106	0.0390457	0.052143	0.077207	0.851868	0.0661876	0.219383	0.318823	0.00190161	0.0145822	0.0743151	0.0349122	0.205123	0.0697345	0.0471706	0.0443165	0.125054	0.0714848	0.0314388	0.0730599	0.195221	0.0621039	0.0986547	0.0574246	0.0819961	0.149404	0.0067054	0.027751	0.150511	0.0286363	0.0459628	0.0267962	0.0315985	0.0644271	0.0106514	0.0285065	0.15616	0.0269879	0.0613469	0.0373643	0.0331079	0.0789993	0.857108	0.0518235	0.175499	0.378632	0.816951	0.082363	0.221031	0.335538	0.0573147	0.0911288	0.271154	0.0936921	0.139279	0.0860936	0.131845	0.201262	0.0289543	0.00268382	0.175395	0.0392071	0.00890355	0.021971	0.0592512	0.0101247	0.0186796	0.0199935	0.190129	0.0488209	0.0474706	0.0418209	0.0595873	0.0593973	0.0743151	0.0349122	0.205123	0.0697345	0.0471706	0.0443165	0.125054	0.0714848	157.87	122.833	0.613206	25	3	266	18	467	28							266	18	467	28
MDA-MB-231_ONTARGETPlus_1A	A4	1	4	Cells	A04	905	985.805	137.798	0.919402	630.371	0.744786	17.337	41.5027	0.455143	9.50871	15.5269	0.626828	492.573	0.431215	11.5246	38.8644	0.317525	232.897	98.7779	62.9642	56.9792	43.2358	105.067	1.62595	0.198967	12.7263	1.74554	8.29064	0.227677	0.808146	2.66085	0.0493242	0.0852772	0.3623	0.0871091	0.236034	0.0837468	0.119311	0.288063	0.0147778	0.0165128	0.248223	0.0436659	0.07012	0.0391255	0.0519088	0.0782886	0.856614	0.0667448	0.2282	0.318819	0.00192967	0.0150328	0.073829	0.0353659	0.203349	0.0687851	0.0463881	0.0436821	0.123844	0.0711494	0.0316483	0.0737647	0.19078	0.0612395	0.096212	0.0570966	0.0813434	0.147837	0.00638552	0.0278084	0.14697	0.0273864	0.0444336	0.0263734	0.0301642	0.0630622	0.0107389	0.0300854	0.159707	0.0268873	0.0634982	0.0383768	0.0330828	0.0822127	0.857951	0.0493906	0.166871	0.38022	0.815397	0.0869639	0.240956	0.325838	0.0582053	0.0933625	0.271338	0.0942016	0.145303	0.0879622	0.133059	0.208507	0.0284983	0.00259386	0.174614	0.0382613	0.00861034	0.0217849	0.0580517	0.00978899	0.0182446	0.020269	0.188376	0.0480717	0.0483691	0.0421656	0.0585464	0.0604196	0.073829	0.0353659	0.203349	0.0687851	0.0463881	0.0436821	0.123844	0.0711494	164.13	128.729	0.612068	28	7	322	20	473	28							322	20	473	28
MDA-MB-231_ONTARGETPlus_1A	A5	1	5	Cells	A05	942	976.639	134.157	0.925882	593.939	0.742422	16.9308	41.0686	0.447836	9.46497	15.1689	0.632388	459.782	0.429573	11.3873	38.4	0.313644	219.117	91.0191	62.9978	56.1182	44.2908	96.4437	1.48728	0.161183	12.4294	1.58119	8.38762	0.185595	0.760389	2.65311	0.0483582	0.083773	0.360233	0.0862507	0.232997	0.083944	0.117742	0.283867	0.0149089	0.0163563	0.247137	0.0434321	0.0698345	0.0399314	0.0518034	0.0778206	0.851075	0.0666686	0.220416	0.318915	0.00211168	0.0162729	0.0744324	0.0354547	0.204261	0.0694544	0.047053	0.0442648	0.124894	0.0718251	0.0315342	0.0711513	0.191007	0.0610969	0.0960778	0.0567983	0.0811323	0.145489	0.00681619	0.0265817	0.147208	0.0278907	0.0449006	0.0263639	0.0309967	0.0624498	0.0113764	0.0294267	0.159647	0.0275914	0.0630968	0.0390325	0.0342386	0.0813244	0.854292	0.048278	0.160452	0.379647	0.80985	0.104186	0.239606	0.327231	0.060694	0.102675	0.283864	0.0966505	0.15774	0.0906812	0.1374	0.227703	0.0287152	0.00270107	0.17481	0.0385873	0.00872386	0.0218506	0.0585092	0.00997979	0.0188131	0.0208331	0.194284	0.0488308	0.0502941	0.0433787	0.0597125	0.0626426	0.0744324	0.0354547	0.204261	0.0694544	0.047053	0.0442648	0.124894	0.0718251	160.246	122.22	0.618533	28	4	332	12	502	28							332	12	502	28
MDA-MB-231_ONTARGETPlus_1A	A6	1	6	Cells	A06	871	1009.04	138.371	0.924478	613.836	0.75135	17.292	41.1419	0.45882	9.6108	15.5135	0.629479	475.464	0.430635	11.456	38.861	0.311863	221.975	92.1043	62.1374	55.7926	43.546	98.2871	1.52697	0.173803	12.6841	1.6254	8.35059	0.199116	0.747271	2.66796	0.0483279	0.0827527	0.367798	0.0855663	0.235715	0.0848841	0.117069	0.285489	0.0152506	0.0162247	0.254068	0.0436577	0.0706565	0.040594	0.0522614	0.0784578	0.859312	0.0686211	0.232639	0.318274	0.00199653	0.0157764	0.0739822	0.0351326	0.203391	0.0694314	0.0468765	0.0442071	0.124513	0.0713823	0.0312212	0.0711584	0.18888	0.0611028	0.0935322	0.0565009	0.0808527	0.143189	0.00669593	0.0270924	0.145702	0.0281524	0.0437282	0.0260122	0.0311237	0.0618343	0.0108965	0.0300347	0.160205	0.0274785	0.064139	0.0380876	0.0337601	0.0827762	0.857431	0.0469263	0.160204	0.381389	0.815027	0.0898471	0.233057	0.325218	0.0598883	0.0982567	0.287143	0.0982063	0.154849	0.090984	0.138063	0.221323	0.0286137	0.00275099	0.174113	0.0385839	0.00871024	0.0219914	0.0584269	0.0100057	0.0194116	0.0209399	0.197698	0.0509693	0.0503919	0.0435346	0.0621701	0.0628588	0.0739822	0.0351326	0.203391	0.0694314	0.0468765	0.0442071	0.124513	0.0713823	160.394	130.11	0.595604	26	3	295	16	485	28							295	16	485	28
MDA-MB-231_ONTARGETPlus_1A	A7	1	7	Cells	A07	878	1055.24	134.179	0.925179	594.945	0.744374	16.8886	41.048	0.449861	9.43507	15.2895	0.628048	460.767	0.428839	11.0708	38.8688	0.305531	216.555	101.95	64.7063	58.8869	44.3656	108.875	1.63841	0.202198	11.7117	1.75951	8.98057	0.2308	0.852235	2.48543	0.0486412	0.0879656	0.381601	0.0884322	0.256271	0.0857781	0.119917	0.309273	0.0148184	0.0170066	0.258798	0.044845	0.0751615	0.0396958	0.0530524	0.0834674	0.853667	0.0693942	0.230497	0.312921	0.00196004	0.01557	0.074398	0.0343155	0.206296	0.0698045	0.0466694	0.0445615	0.125206	0.0705078	0.031533	0.0744504	0.194856	0.0634591	0.0991324	0.0575932	0.0832707	0.15096	0.00649177	0.0281622	0.149773	0.0288445	0.046112	0.0266933	0.0316083	0.064912	0.0111114	0.0301934	0.161419	0.0278606	0.0652776	0.0387296	0.0342655	0.0839457	0.854139	0.0514997	0.168585	0.377843	0.814143	0.0993631	0.240493	0.324998	0.0590327	0.097726	0.284546	0.0975927	0.153341	0.0896054	0.136841	0.219404	0.0291096	0.00273779	0.176841	0.039541	0.00866866	0.0218388	0.0597012	0.00996555	0.0188724	0.0211544	0.195411	0.050452	0.0505704	0.0428709	0.0612723	0.063199	0.074398	0.0343155	0.206296	0.0698045	0.0466694	0.0445615	0.125206	0.0705078	159.224	124.64	0.611299	32	4	321	11	452	28							321	11	452	28
MDA-MB-231_ONTARGETPlus_1A	A8	1	8	Cells	A08	830	1038.42	134.519	0.921192	572.485	0.7547	16.8938	40.1098	0.461142	9.42603	15.3329	0.627282	437.967	0.431043	11.2107	37.6967	0.320123	203.966	99.2311	63.5134	57.536	43.5746	106.801	1.616	0.195281	10.9053	1.74159	8.81796	0.225589	0.819518	2.49959	0.0479429	0.0850236	0.382026	0.0857447	0.24968	0.0862065	0.116896	0.300544	0.0148781	0.0165223	0.261857	0.0438329	0.0744348	0.040801	0.0521321	0.0822916	0.85991	0.0677825	0.234274	0.314815	0.00196949	0.0153068	0.0744725	0.0347855	0.205438	0.0700711	0.0463682	0.044324	0.12544	0.0706509	0.0315541	0.0716435	0.192432	0.0622787	0.0951924	0.0570491	0.0822119	0.14517	0.0068188	0.0271994	0.148755	0.0290802	0.0443129	0.0265269	0.0320961	0.0625018	0.0113997	0.0295552	0.161786	0.0283232	0.0634202	0.0391581	0.0349363	0.081714	0.855953	0.0497989	0.165644	0.380376	0.813332	0.0897796	0.224369	0.326163	0.05834	0.0978275	0.287649	0.0967541	0.155279	0.0911542	0.135481	0.22127	0.029122	0.00266702	0.176466	0.0392656	0.0087207	0.021638	0.059454	0.00995101	0.0192951	0.0210785	0.198019	0.0500886	0.0510653	0.0441381	0.0612445	0.0635659	0.0744725	0.0347855	0.205438	0.0700711	0.0463682	0.044324	0.12544	0.0706509	155.213	125.266	0.596818	22	0	284	19	454	28							284	19	454	28
MDA-MB-231_ONTARGETPlus_1A	A9	1	9	Cells	A09	950	1037.27	130.253	0.924598	566.744	0.753509	16.7524	39.6968	0.461198	9.29683	14.997	0.631242	436.491	0.430849	11.1159	37.4497	0.314938	206.604	104.008	65.4943	59.929	45.0156	111.642	1.65288	0.205292	10.8669	1.78128	9.11946	0.235801	0.899013	2.34883	0.0472907	0.0839496	0.374885	0.0859751	0.245375	0.084078	0.116623	0.295785	0.0147178	0.016483	0.257263	0.0436242	0.0735499	0.040005	0.0518501	0.0814172	0.859521	0.0695466	0.239311	0.315616	0.00185296	0.0146534	0.0736436	0.0338112	0.207912	0.0699164	0.0463655	0.0447135	0.12462	0.0698242	0.0311883	0.0718329	0.191975	0.0623305	0.0955453	0.05678	0.0819725	0.145561	0.0069273	0.0272956	0.147649	0.0289422	0.0438769	0.0266932	0.0320474	0.062119	0.0108285	0.030079	0.1612	0.0275234	0.0636947	0.0383327	0.0337224	0.0824127	0.850672	0.0486491	0.158248	0.378317	0.819392	0.0865802	0.23008	0.331989	0.0564999	0.0911883	0.279426	0.0952287	0.148594	0.0884635	0.132587	0.209731	0.0295434	0.00270132	0.178592	0.039448	0.0089403	0.022268	0.0599765	0.0101755	0.0188373	0.020544	0.192739	0.0498834	0.0495418	0.0428709	0.0607029	0.0617445	0.0736436	0.0338112	0.207912	0.0699164	0.0463655	0.0447135	0.12462	0.0698242	156.259	122.542	0.612159	33	2	304	19	525	28							304	19	525	28
MDA-MB-231_ONTARGETPlus_1A	A10	1	10	Cells	A10	962	1007.53	134.39	0.907828	592.813	0.743524	16.8757	40.5571	0.446232	9.33152	15.3787	0.614952	458.423	0.424909	11.2109	38.1305	0.318845	211.659	97.9541	61.0725	54.7774	40.7976	105.694	1.66309	0.203851	12.7064	1.79737	8.39114	0.234557	0.802762	3.07736	0.0553257	0.107644	0.40354	0.0938358	0.285093	0.0940394	0.130462	0.35205	0.0156649	0.0174213	0.266681	0.0451536	0.0785052	0.043102	0.0539922	0.0868389	0.840125	0.08765	0.248435	0.308776	0.00246898	0.018262	0.0815054	0.0386095	0.20861	0.0752019	0.0500962	0.0469922	0.136116	0.0772589	0.039427	0.0938844	0.207151	0.069621	0.118749	0.0641037	0.0954991	0.18514	0.00824485	0.0276841	0.151807	0.0305708	0.0461471	0.0285569	0.0346076	0.0645409	0.0122852	0.0312814	0.165901	0.0294845	0.0677447	0.0413955	0.036728	0.0870305	0.838301	0.0661911	0.173873	0.37101	0.786358	0.638587	0.487889	0.329684	0.0647768	0.109206	0.303356	0.0998312	0.183175	0.0972135	0.143952	0.257025	0.0296195	0.0027127	0.175911	0.0405917	0.00883215	0.0226639	0.0610605	0.0100819	0.0198998	0.0219738	0.201383	0.0506625	0.0545493	0.0452724	0.0622862	0.0675007	0.0815054	0.0386095	0.20861	0.0752019	0.0500962	0.0469922	0.136116	0.0772589	158.568	126.941	0.599822	23	2	351	16	492	28							351	16	492	28
