Dataset:name:Baz1a-14-100-brain	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-100-brain - 2015-06-19 23.34.11.ndpi
Dataset:name:Baz1a-14-100-eye	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-100-eye - 2015-06-20 01.11.54.ndpi
Dataset:name:Baz1a-14-100-gastrointestinal	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-100-gi - 2015-06-20 00.24.01.ndpi
Dataset:name:Baz1a-14-100-heart	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-100-heart - 2015-06-19 23.54.16.ndpi
Dataset:name:Baz1a-14-100-knee	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-100-knee - 2015-06-20 00.59.14.ndpi
Dataset:name:Baz1a-14-100-liver	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-100-liver - 2015-06-19 23.43.52.ndpi
Dataset:name:Baz1a-14-100-lymph-node	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-100-LN - 2015-06-20 00.47.45.ndpi
Dataset:name:Baz1a-14-100-reproductive-female	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_100-reprof-a116.tif
Dataset:name:Baz1a-14-100-reproductive-female	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_100-reprof-a117.tif
Dataset:name:Baz1a-14-100-reproductive-female	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_100-reprof-overview.tif
Dataset:name:Baz1a-14-100-reproductive-female	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_100-reprof-overview2.tif
Dataset:name:Baz1a-14-100-reproductive-female	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-100-reprof - 2015-06-20 00.35.22.ndpi
Dataset:name:Baz1a-14-100-salivary-gland	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-100-Sali - 2015-06-20 00.08.08.ndpi
Dataset:name:Baz1a-14-100-skin	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-100-skin - 2015-06-20 01.24.39.ndpi
Dataset:name:Baz1a-14-75-brain	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-75-brain - 2015-06-19 18.16.20.ndpi
Dataset:name:Baz1a-14-75-eye	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-eye-a105.tif
Dataset:name:Baz1a-14-75-eye	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-eye-overview.tif
Dataset:name:Baz1a-14-75-eye	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-75-eye - 2015-06-19 19.37.33.ndpi
Dataset:name:Baz1a-14-75-gastrointestinal	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-gi-a106.tif
Dataset:name:Baz1a-14-75-gastrointestinal	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-gi-overview+.tif
Dataset:name:Baz1a-14-75-gastrointestinal	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-75-gi - 2015-06-19 19.01.04.ndpi
Dataset:name:Baz1a-14-75-heart	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-heart-a107.tif
Dataset:name:Baz1a-14-75-heart	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-heart-a108.tif
Dataset:name:Baz1a-14-75-heart	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-heart-overview.tif
Dataset:name:Baz1a-14-75-heart	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-heart-overview2.tif
Dataset:name:Baz1a-14-75-heart	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-75-heart - 2015-06-19 18.35.11.ndpi
Dataset:name:Baz1a-14-75-knee	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-knee-a109.tif
Dataset:name:Baz1a-14-75-knee	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-knee-overview.tif
Dataset:name:Baz1a-14-75-knee	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-75-knee - 2015-06-19 19.25.59.ndpi
Dataset:name:Baz1a-14-75-liver	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-liver-a110.tif
Dataset:name:Baz1a-14-75-liver	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-liver-a111.tif
Dataset:name:Baz1a-14-75-liver	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-liver-overview.tif
Dataset:name:Baz1a-14-75-liver	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-liver-overview2.tif
Dataset:name:Baz1a-14-75-liver	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-75-liver - 2015-06-19 18.28.01.ndpi
Dataset:name:Baz1a-14-75-lymph-node	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-LN-a112.tif
Dataset:name:Baz1a-14-75-lymph-node	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-LN-overview.tif
Dataset:name:Baz1a-14-75-lymph-node	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-75-LN - 2015-06-19 19.20.50.ndpi
Dataset:name:Baz1a-14-75-reproductive-male	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-reprom-a113.tif
Dataset:name:Baz1a-14-75-reproductive-male	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-reprom-overview.tif
Dataset:name:Baz1a-14-75-reproductive-male	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-75-reprom - 2015-06-19 19.10.30.ndpi
Dataset:name:Baz1a-14-75-salivary-gland	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-Sali-a114.tif
Dataset:name:Baz1a-14-75-salivary-gland	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-Sali-overview.tif
Dataset:name:Baz1a-14-75-salivary-gland	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-75-sali - 2015-06-19 18.48.21.ndpi
Dataset:name:Baz1a-14-75-skin	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-skin-a115.tif
Dataset:name:Baz1a-14-75-skin	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/Annotated ImagesBMB-WP6Del/Tiffs-Bazla/Bazla-14_75-skin-overview.tif
Dataset:name:Baz1a-14-75-skin	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-75-skin - 2015-06-19 19.45.46.ndpi
Dataset:name:Baz1a-14-76-brain	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-76-brain - 2015-06-19 19.55.08.ndpi
Dataset:name:Baz1a-14-76-eye	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-76-eye - 2015-06-19 21.20.57.ndpi
Dataset:name:Baz1a-14-76-gastrointestinal	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-76-gi - 2015-06-19 20.43.50.ndpi
Dataset:name:Baz1a-14-76-heart	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-76-heart - 2015-06-19 20.13.54.ndpi
Dataset:name:Baz1a-14-76-knee	/uod/idr/incoming/idr0018-neff-histopathology/20160503-neff-disk/RawDataTCP-linesWP6final/BAZLA-TCP/Bazla-14-76-knee - 2015-06-19 21.14.19.ndpi
