Plate	Well	Row	Column	Genes	Well Name	Number of Cells selected	Intensity Nucleus - Mean per Well	Nucleus Area [um_] - Mean per Well	Nucleus Roundness - Mean per Well	Cell Area [um_] - Mean per Well	Cell  Roundness - Mean per Well	Cell Width [um] - Mean per Well	Cell Length [um] - Mean per Well	Cell Width to Length Ratio - Mean per Well	Nucleus  Width [um] - Mean per Well	Nucleus Length [um] - Mean per Well	Nucleus Width to Length Ratio - Mean per Well	Cytoplasm Area [um_] - Mean per Well	Cytoplasm Roundness - Mean per Well	Cytoplasm Width [um] - Mean per Well	Cytoplasm Length [um] - Mean per Well	Cytoplasm  Width to Length Ratio - Mean per Well	Membrane Region (Protrusions Area) [um_] - Mean per Well	Nuclear Region YAP/TAZ - Mean per Well	Ring Region YAP/TAZ  - Mean per Well	Whole cell YAP/TAZ - Mean per Well	Cytoplasmic YAP/TAZ   - Mean per Well	Eroded Nuclear Region YAP/TAZ  - Mean per Well	Nuclear Region YAP/TAZ to Ring Region YAP/TAZ Ratio  - Mean per Well	Log10 of Nuclear Region YAP/TAZ to Ring Region YAP/TAZ Ratio  - Mean per Well	Cell Area to Whole Cell YAP/TAZ   Ratio - Mean per Well	Eroded Nuclear Region YAP/TAZ to Ring Region YAP/TAZ Ratio - Mean per Well	Nuclear  Intensity to Nuclear Area Ratio - Mean per Well	Log10 of Eroded Nuclear Region YAP/TAZ to Ring Region YAP/TAZ Ratio - Mean per Well	Nuclear Region YAP/TAZ to Nuclear Area Ratio - Mean per Well	Nuclear Area to Whole Cell YAP/TAZ  - Mean per Well	Cytoplasm SER Spot 0 px  Tubulin - Mean per Well	Cytoplasm SER Hole 0 px  Tubulin - Mean per Well	Cytoplasm SER Edge 0 px  Tubulin  - Mean per Well	Cytoplasm SER Ridge 0 px  Tubulin  - Mean per Well	Cytoplasm SER Valley  0 px Tubulin  - Mean per Well	Cytoplasm SER Saddle 0 px Tubulin  - Mean per Well	Cytoplasm SER Bright 0 px  Tubulin  - Mean per Well	Cytoplasm SER Dark 0 px  Tubulin - Mean per Well	Cytoplasm SER Spot 1px  Tubulin  - Mean per Well	Cytoplasm SER Hole 1px  Tubulin - Mean per Well	Cytoplasm SER Edge 1px  Tubulin  - Mean per Well	Cytoplasm SER Ridge 1px  Tubulin  - Mean per Well	Cytoplasm SER Valley 1px  Tubulin  - Mean per Well	Cytoplasm SER Saddle 1px  Tubulin  - Mean per Well	Cytoplasm SER Bright 1px  Tubulin  - Mean per Well	Cytoplasm SER Dark 1px  Tubulin  - Mean per Well	Cytoplasm Haralick Correlation 1px  Tubulin - Mean per Well	Cytoplasm Haralick Contrast 1px  Tubulin  - Mean per Well	Cytoplasm Haralick Sum Variance 1px  Tubulin  - Mean per Well	Cytoplasm Haralick Homogeneity 1px  Tubulin - Mean per Well	Cytoplasm Gabor Actin Min - Mean per Well	Cytoplasm Gabor Actin Max - Mean per Well	Nucleus SER Spot 0 px Hoechst - Mean per Well	Nucleus SER Hole 0 px Hoechst - Mean per Well	Nucleus SER Edge 0 px Hoechst- Mean per Well	Nucleus SER Ridge 0 px Hoechst  - Mean per Well	Nucleus SER Valley 0 px Hoechst  - Mean per Well	Nucleus SER Saddle 0 px  Hoechst - Mean per Well	Nucleus SER Bright 0 px Hoechst - Mean per Well	Nucleus SER Dark 0 px Hoechst  - Mean per Well	Nucleus SER Spot 0 px Tubulin - Mean per Well	Nucleus SER Hole 0 px Tubulin  - Mean per Well	Nucleus SER Edge 0 px Tubulin  - Mean per Well	Nucleus SER Ridge 0 px Tubulin - Mean per Well	Nucleus SER Valley 0 px Tubulin - Mean per Well	Nucleus SER Saddle 0 px Tubulin  - Mean per Well	Nucleus SER Bright 0 px Tubulin  - Mean per Well	Nucleus SER Dark 0 px Tubulin - Mean per Well	Nucleus SER Spot 1 px Tubulin - Mean per Well	Nucleus SER Hole 1 px Tubulin  - Mean per Well	Nucleus SER Edge 1 px Tubulin  - Mean per Well	Nucleus SER Ridge 1 px Tubulin  - Mean per Well	Nucleus SER Valley 1 px Tubulin  - Mean per Well	Nucleus SER Saddle 1 px Tubulin  - Mean per Well	Nucleus SER Bright 1 px Tubulin  - Mean per Well	Nucleus SER Dark 1 px Tubulin - Mean per Well	Nucleus SER Spot 1 px Actin  - Mean per Well	Nucleus SER Hole 1 px Actin  - Mean per Well	Nucleus SER Edge 1 px Actin  - Mean per Well	Nucleus SER Ridge 1 px Actin  - Mean per Well	Nucleus SER Valley 1 px Actin  - Mean per Well	Nucleus SER Saddle 1 px Actin  - Mean per Well	Nucleus SER Bright 1 px Actin  - Mean per Well	Nucleus SER Dark 1 px Actin  - Mean per Well	Nucleus Haralick Correlation 1 px Tubulin  - Mean per Well	Nucleus Haralick Contrast 1 px Tubulin  - Mean per Well	Nucleus Haralick Sum Variance 1 px Tubulin  - Mean per Well	Nucleus Haralick Homogeneity 1 px Tubulin  - Mean per Well	Nucleus Haralick Correlation 1 px Actin - Mean per Well	Nucleus Haralick Contrast 1 px Actin  - Mean per Well	Nucleus Haralick Sum Variance 1 px Actin  - Mean per Well	Nucleus Haralick Homogeneity 1 px Actin  - Mean per Well	Cytoplasm SER Spot 0 px Actin - Mean per Well	Cytoplasm SER Hole 0 px Actin - Mean per Well	Cytoplasm SER Edge 0 px Actin - Mean per Well	Cytoplasm SER Ridge 0 px Actin - Mean per Well	Cytoplasm SER Valley 0 px Actin - Mean per Well	Cytoplasm SER Saddle 0 px Actin - Mean per Well	Cytoplasm SER Bright 0 px Actin - Mean per Well	Cytoplasm SER Dark 0 px Actin - Mean per Well	Nucleus SER Spot 1 px Hoechst  - Mean per Well	Nucleus SER Hole 1 px Hoechst - Mean per Well	Nucleus SER Edge 1 px Hoechst - Mean per Well	Nucleus SER Ridge 1 px  Hoechst- Mean per Well	Nucleus SER Valley 1 px  Hoechst - Mean per Well	Nucleus SER Saddle 1 px  Hoechst - Mean per Well	Nucleus SER Bright 1 px  Hoechst - Mean per Well	Nucleus SER Dark 1 px Hoechst - Mean per Well	Cytoplasm SER Spot 1 px Actin   - Mean per Well	Cytoplasm SER Hole 1 px Actin   - Mean per Well	Cytoplasm SER Edge 1 px Actin   - Mean per Well	Cytoplasm SER Ridge 1 px Actin   - Mean per Well	Cytoplasm SER Valley 1 px Actin   - Mean per Well	Cytoplasm SER Saddle 1 px Actin   - Mean per Well	Cytoplasm SER Bright 1 px Actin   - Mean per Well	Cytoplasm SER Dark 1 px Actin   - Mean per Well	Nucleus SER Spot 0 px Actin  - Mean per Well	Nucleus SER Hole 0 px Actin  - Mean per Well	Nucleus SER Edge 0 px Actin  - Mean per Well	Nucleus SER Ridge 0 px Actin  - Mean per Well	Nucleus SER Valley 0 px Actin  - Mean per Well	Nucleus SER Saddle 0 px Actin  - Mean per Well	Nucleus SER Bright 0 px Actin  - Mean per Well	Nucleus SER Bright 0 px Dark  - Mean per Well	Membrane Region 1 Area [px_] - Mean per Well	Membrane Region 2 Area [px_] - Mean per Well	Neighbour Fraction - Mean per Well	Number of cells classified as Spindly	Number of cells classified as Large	Number of cells classified as Triangular	Number of cells classified as Fan	"Number of cells classified as Small, round."	Number of Analyzed Fields
LM2_ONTARGETPlus_1A	A2	1	2	500	A02	123	351.66	124.325	0.764031	847.164	0.687763	18.2259	43.3105	0.438774	7.66657	15.4049	0.504631	722.839	0.42939	12.5624	40.9345	0.323011	354.992	40.4531	34.0878	29.4122	27.0151	41.9156	1.21986	0.0711522	48.4167	1.24932	2.88536	0.0781634	0.349071	5.59989	0.0801097	0.132468	0.342343	0.112162	0.246194	0.102151	0.168091	0.336859	0.0163253	0.0148119	0.211731	0.0419859	0.060903	0.0402924	0.0515473	0.0681284	0.678869	0.0921376	0.22077	0.292839	0.00423772	0.0320889	0.164771	0.200466	0.240934	0.137505	0.129063	0.0751747	0.262724	0.288451	0.065523	0.139237	0.205244	0.0930276	0.147121	0.0803784	0.138341	0.24878	0.0107511	0.0250616	0.124568	0.0297812	0.0396232	0.0300471	0.0358866	0.0562874	0.0157791	0.0247226	0.115417	0.0298406	0.0458364	0.0381939	0.0398978	0.0616383	0.681066	0.0801101	0.131798	0.347176	0.60775	0.172987	0.12854	0.320982	0.108832	0.237451	0.277512	0.128375	0.244456	0.116893	0.206498	0.419134	0.0301927	0.00588118	0.149739	0.0430973	0.0135525	0.0281603	0.063808	0.0169694	0.0197829	0.0223343	0.140839	0.0409861	0.0425522	0.0410464	0.0532867	0.0568231	0.164771	0.200466	0.240934	0.137505	0.129063	0.0751747	0.262724	0.288451	189.395	177.256	0.521895	2	4	52	3	31	28
LM2_ONTARGETPlus_1A	A3	1	3	Cells	A03	731	558.209	151.905	0.925178	1029.98	0.657378	21.0538	59.785	0.389195	10.0822	16.6572	0.612609	878.077	0.425819	15.5252	58.1112	0.290214	455.812	84.4641	36.2464	34.3715	24.6038	92.968	2.40728	0.365313	33.9372	2.66143	4.07799	0.406774	0.604459	4.83548	0.0533841	0.0895594	0.317274	0.0919483	0.206066	0.0810143	0.127023	0.262928	0.0144456	0.0165608	0.212526	0.0434366	0.057046	0.0351068	0.0514211	0.0660947	0.865123	0.0634875	0.229949	0.323697	0.00218905	0.0169268	0.0790441	0.03922	0.20383	0.0748948	0.0479677	0.0449329	0.133637	0.0758036	0.0358796	0.078503	0.183229	0.0634807	0.100792	0.0602651	0.0868539	0.155851	0.00640119	0.0261468	0.135309	0.0252445	0.0433934	0.026175	0.0282239	0.0606968	0.0093279	0.0224926	0.117054	0.0211276	0.0430386	0.0293822	0.0267663	0.0573705	0.848536	0.046411	0.148257	0.377885	0.771932	0.0528276	0.107282	0.345086	0.0641789	0.0914581	0.20759	0.0915009	0.122853	0.0761264	0.135672	0.186778	0.0293073	0.00341522	0.172622	0.0411788	0.00819476	0.0207173	0.0613308	0.0101231	0.0153278	0.013825	0.133502	0.040561	0.0327225	0.0325559	0.0494116	0.0409408	0.0790441	0.03922	0.20383	0.0748948	0.0479677	0.0449329	0.133637	0.0758036	236.931	205.701	0.571094	24	7	497	25	136	28
LM2_ONTARGETPlus_1A	A4	1	4	Cells	A04	645	777.876	152.531	0.919098	1007.36	0.662	20.5628	58.8868	0.386534	9.89537	16.7955	0.604775	854.833	0.422609	15.3094	56.7822	0.291018	441.729	103.481	46.8592	43.0248	30.7684	113.094	2.30182	0.342604	27.3362	2.5414	5.76421	0.383365	0.755091	3.942	0.0518418	0.0897227	0.332392	0.0932055	0.221847	0.0803037	0.126906	0.278282	0.0139108	0.0167008	0.220719	0.0443752	0.0602926	0.0346751	0.0519407	0.0693498	0.85896	0.0666335	0.238111	0.32383	0.00195877	0.0153032	0.0779244	0.0371082	0.205569	0.0747225	0.0472097	0.0451595	0.132448	0.0733515	0.0339617	0.0753659	0.183454	0.0620029	0.0975599	0.0581876	0.0839573	0.150368	0.00629154	0.0261084	0.137561	0.025942	0.0425719	0.0254067	0.0288219	0.0599514	0.00908999	0.0216923	0.119134	0.0215488	0.0428027	0.028391	0.0269698	0.0565381	0.852653	0.0459173	0.155207	0.383709	0.787408	0.0481226	0.109881	0.364564	0.0580614	0.0836315	0.211167	0.0888564	0.121452	0.0732761	0.12823	0.179055	0.0294999	0.00329163	0.174526	0.0416968	0.00826342	0.0209607	0.0619522	0.0100818	0.0147944	0.0137113	0.138203	0.0410998	0.0344086	0.032333	0.0495384	0.042428	0.0779244	0.0371082	0.205569	0.0747225	0.0472097	0.0451595	0.132448	0.0733515	231.601	198.637	0.570212	43	12	394	27	128	28
LM2_ONTARGETPlus_1A	A5	1	5	Cells	A05	872	799.194	153.369	0.921262	918.108	0.668115	19.9522	57.0237	0.382236	9.98413	16.9773	0.596458	764.739	0.419585	14.4863	55.2683	0.28008	386.152	117.92	66.4962	57.4505	44.4178	127.544	1.82437	0.250109	17.2641	1.97431	5.72064	0.282716	0.830234	2.81183	0.0513095	0.0879634	0.343406	0.0939506	0.226443	0.0803524	0.127124	0.28127	0.0144407	0.0166855	0.230156	0.0457548	0.0610048	0.035383	0.053625	0.0699748	0.872815	0.0647317	0.248543	0.322163	0.00181674	0.0142871	0.0765321	0.035909	0.202833	0.0719812	0.0444659	0.0425512	0.12889	0.0699126	0.0325402	0.0749657	0.185931	0.0632906	0.0990756	0.057673	0.0839464	0.151319	0.00590202	0.0264889	0.139423	0.026896	0.0436011	0.0250796	0.0294049	0.0612005	0.00937295	0.0233006	0.12743	0.0220047	0.0475502	0.0297156	0.0276363	0.0621833	0.85871	0.0463795	0.157875	0.382194	0.797935	0.0552482	0.13091	0.360597	0.0551629	0.0763329	0.212745	0.0876259	0.117671	0.0729012	0.124662	0.169507	0.0291668	0.00292829	0.174706	0.0400824	0.00744417	0.0195698	0.0602168	0.00904228	0.0152917	0.0141163	0.141935	0.0427985	0.0349049	0.0334236	0.0514853	0.0431966	0.0765321	0.035909	0.202833	0.0719812	0.0444659	0.0425512	0.12889	0.0699126	219.624	199.137	0.549761	63	5	500	44	185	28
LM2_ONTARGETPlus_1A	A6	1	6	Cells	A06	738	810.08	153.591	0.925115	960.937	0.668803	20.3191	57.5629	0.384514	10.0362	16.817	0.604995	807.346	0.426255	14.6522	56.0848	0.28134	406.158	124.118	71.0531	60.6381	47.3366	134.379	1.80171	0.244462	17.4227	1.95155	5.92217	0.278201	0.896001	2.71742	0.0501836	0.0874547	0.34788	0.0935534	0.230709	0.0796779	0.125854	0.284895	0.0141866	0.0164667	0.23278	0.0456827	0.0621927	0.0352633	0.0533779	0.0709351	0.870129	0.0645391	0.244861	0.32245	0.00179317	0.0143561	0.076072	0.0350629	0.203243	0.0726448	0.0443069	0.0427475	0.12904	0.0690563	0.0311563	0.0722701	0.182714	0.0621307	0.0957641	0.0562529	0.0817641	0.146106	0.00585443	0.026014	0.137054	0.0267157	0.0425388	0.0247929	0.0292352	0.0598409	0.00993229	0.0230466	0.12627	0.0225797	0.0470531	0.0308806	0.0286305	0.0614692	0.851646	0.0476331	0.147699	0.38618	0.793778	0.0553418	0.127853	0.35947	0.0548424	0.0761662	0.216428	0.0878033	0.120518	0.0743253	0.124563	0.171945	0.0292744	0.00299032	0.174589	0.0407395	0.00763773	0.0198224	0.0609049	0.00927069	0.0155943	0.0142269	0.144688	0.0426982	0.0358848	0.0340718	0.0516242	0.0441769	0.076072	0.0350629	0.203243	0.0726448	0.0443069	0.0427475	0.12904	0.0690563	223.38	206.162	0.541736	61	6	392	49	170	28
LM2_ONTARGETPlus_1A	A7	1	7	Cells	A07	798	796.978	147.19	0.920536	867.265	0.669934	19.3024	56.4301	0.377857	9.77981	16.5985	0.597376	720.075	0.420816	14.076	54.7685	0.278783	366.394	122.94	62.9477	55.1086	40.4345	133.343	2.01904	0.293135	17.2174	2.21121	6.01335	0.331302	0.919088	2.87333	0.0510745	0.0885479	0.353399	0.094435	0.234809	0.0800822	0.127366	0.289685	0.0144438	0.0165554	0.2358	0.0461007	0.0621413	0.0352543	0.053986	0.0709702	0.866721	0.0644279	0.238897	0.319841	0.00179631	0.0141836	0.0773906	0.0349092	0.20707	0.0729913	0.0441565	0.0427732	0.130521	0.0687816	0.0321508	0.0745904	0.186426	0.0642005	0.0987889	0.0571624	0.0844929	0.150736	0.00584179	0.0269121	0.139462	0.0277977	0.0433298	0.0251717	0.0302055	0.0613023	0.00942854	0.0238576	0.129045	0.0224183	0.0479486	0.0305157	0.0280759	0.0629667	0.849251	0.0458786	0.148674	0.380799	0.796801	0.0559744	0.130492	0.358818	0.0551857	0.0759653	0.216604	0.0880107	0.117735	0.0735232	0.125061	0.169219	0.0301803	0.00287064	0.178591	0.0413386	0.00748517	0.019773	0.0621988	0.00903434	0.01579	0.0140314	0.145155	0.0433443	0.0350745	0.0340437	0.0523924	0.0432782	0.0773906	0.0349092	0.20707	0.0729913	0.0441565	0.0427732	0.130521	0.0687816	213.772	192.626	0.551842	72	5	429	29	199	28
LM2_ONTARGETPlus_1A	A8	1	8	Cells	A08	846	819.517	149.388	0.919651	901.037	0.675514	19.6363	55.8995	0.383246	9.81829	16.7688	0.595633	751.649	0.422512	14.2472	54.2031	0.282036	375.154	129.36	66.9203	58.1518	42.5759	141.258	1.99382	0.286441	17.1039	2.18318	6.0999	0.32477	0.949315	2.75527	0.0509553	0.0885863	0.350209	0.0937908	0.232559	0.0804776	0.126669	0.287562	0.0142162	0.0165972	0.234448	0.045733	0.0629581	0.0352226	0.0534587	0.0718069	0.868647	0.0660065	0.246469	0.320551	0.00179391	0.0146006	0.077131	0.0346546	0.207015	0.0740106	0.0447043	0.0436565	0.131154	0.0690762	0.0320006	0.0750366	0.190321	0.0635061	0.100683	0.0579334	0.0836914	0.152765	0.00595739	0.0269587	0.142786	0.0277591	0.0450078	0.0252148	0.0302716	0.0628513	0.00955797	0.0238816	0.131169	0.0228809	0.048977	0.0304318	0.0285903	0.0639503	0.850801	0.0480859	0.159019	0.379308	0.794973	0.0575447	0.136104	0.357258	0.0551068	0.0779791	0.219638	0.0893126	0.124956	0.0744647	0.126154	0.17748	0.0302053	0.00291114	0.178012	0.0415126	0.00775922	0.0203105	0.0623872	0.00931339	0.0156777	0.0144452	0.145314	0.0433974	0.0366299	0.0340902	0.0523523	0.0450573	0.077131	0.0346546	0.207015	0.0740106	0.0447043	0.0436565	0.131154	0.0690762	214.472	192.767	0.555727	74	8	446	44	214	28
LM2_ONTARGETPlus_1A	A9	1	9	Cells	A09	857	798.206	146.704	0.918752	871.556	0.675955	19.2927	55.8693	0.381682	9.70576	16.5982	0.595334	724.853	0.421064	14.1396	54.1436	0.283169	363.996	128.209	65.55	57.2737	41.7896	140.231	2.02747	0.2939	16.9031	2.21981	6.06341	0.332382	0.959436	2.78864	0.0514239	0.0894533	0.359802	0.0946733	0.239485	0.0809614	0.127881	0.294788	0.0145974	0.0165523	0.240724	0.0465099	0.0638698	0.0355634	0.0544878	0.0726673	0.869969	0.0665707	0.248915	0.317997	0.00182093	0.014461	0.0777135	0.035297	0.208404	0.0736068	0.04492	0.0433361	0.131322	0.0698295	0.0320609	0.0752708	0.189174	0.0643823	0.0995519	0.0574601	0.0845437	0.152022	0.00580822	0.0269886	0.142252	0.0283445	0.0444361	0.0251615	0.0307139	0.0623771	0.00956134	0.0240393	0.131605	0.023309	0.0490697	0.0304782	0.0289913	0.0641458	0.852339	0.0475974	0.155229	0.380183	0.797266	0.0573988	0.135095	0.356008	0.0557195	0.07757	0.222556	0.0892574	0.121558	0.0743319	0.126601	0.174048	0.0304306	0.00285943	0.179418	0.0414457	0.00772609	0.0201622	0.0625028	0.00924283	0.015801	0.0143779	0.149254	0.0442184	0.0362103	0.0341491	0.0532068	0.0446181	0.0777135	0.035297	0.208404	0.0736068	0.04492	0.0433361	0.131322	0.0698295	213.593	196.91	0.541147	76	8	438	54	231	28
LM2_ONTARGETPlus_1A	A10	1	10	Cells	A10	770	831.172	147.627	0.915961	862.956	0.669419	19.0375	55.7619	0.377221	9.61597	16.6567	0.589269	715.33	0.417744	13.953	53.9041	0.278061	366.483	127.739	67.1564	58.3953	43.3015	139.132	1.97356	0.280714	16.0765	2.15585	6.44974	0.316684	0.95653	2.71278	0.0500855	0.088004	0.359356	0.093644	0.239665	0.0800119	0.125876	0.293977	0.0143189	0.016581	0.240515	0.0462867	0.0645954	0.0354336	0.0540809	0.0733326	0.870987	0.0679535	0.253698	0.320442	0.00180481	0.0143079	0.0778644	0.0351793	0.208883	0.074004	0.0449433	0.0439803	0.131787	0.0697058	0.0312738	0.0748644	0.189261	0.0642817	0.0994285	0.057097	0.0838398	0.151618	0.00573558	0.0271533	0.142241	0.0284165	0.0448207	0.025389	0.030714	0.0628601	0.0096667	0.0247405	0.134277	0.0232753	0.0510638	0.0315606	0.0290185	0.0665606	0.850031	0.0490936	0.160222	0.381029	0.795218	0.0608288	0.146671	0.355352	0.0554687	0.0775766	0.225635	0.0899127	0.124098	0.0756571	0.126975	0.176355	0.0306706	0.00287943	0.179851	0.0414951	0.00758862	0.0203198	0.0627739	0.00912848	0.0161409	0.0147834	0.151062	0.0447689	0.0377973	0.0350821	0.053993	0.0463714	0.0778644	0.0351793	0.208883	0.074004	0.0449433	0.0439803	0.131787	0.0697058	212.933	192.747	0.550983	70	5	412	39	177	28
LM2_ONTARGETPlus_1A	A11	1	11	Cells	A11	839	802.573	142.566	0.920759	837.749	0.681671	18.9	54.3536	0.387287	9.55489	16.3311	0.594544	695.183	0.425239	13.8412	52.2852	0.28574	351.623	132.77	75.8772	64.6854	49.3662	143.678	1.81391	0.245156	14.2101	1.96284	6.46664	0.277693	1.02809	2.34041	0.0485306	0.084846	0.362386	0.0925541	0.239912	0.0794793	0.123617	0.291702	0.0145005	0.0163465	0.243273	0.0464983	0.0650091	0.0359257	0.0544288	0.0735082	0.867658	0.065575	0.239711	0.321203	0.00172824	0.0138281	0.0774494	0.034626	0.209808	0.073619	0.0449133	0.0434291	0.13111	0.0692552	0.0301632	0.0722233	0.189173	0.062784	0.0976062	0.0558126	0.0815591	0.14771	0.0058087	0.02709	0.143379	0.0281954	0.0444235	0.0249931	0.0305661	0.062465	0.00981905	0.0239059	0.134211	0.0232664	0.0510363	0.0318156	0.0291618	0.0658411	0.852218	0.0468033	0.152269	0.381689	0.799558	0.0602876	0.144321	0.35973	0.0535324	0.0745719	0.228073	0.0885984	0.122105	0.074753	0.124194	0.172057	0.0304982	0.00282469	0.180815	0.0418762	0.0076708	0.020284	0.0629771	0.00915533	0.0162169	0.0146591	0.154724	0.0450836	0.0377253	0.0351676	0.0543515	0.0462228	0.0774494	0.034626	0.209808	0.073619	0.0449133	0.0434291	0.13111	0.0692552	207.483	187.469	0.551634	87	5	385	49	252	28
